,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
76465,10,6,00:04:58,you are dads gonna get it,Neutral,Neutral,0,Neutral,0.3345030127093196
76466,10,6,00:05:00,who else,Neutral,Neutral,0,Neutral,0.21454317029565573
76467,10,6,00:05:01,all laughing,"joy,positive",Positive,13,Neutral,0.11434517800807953
76468,10,6,00:05:02,loving loving family,"joy,positive,trust",Positive,4,Positive,0.09007208282127976
76469,10,6,00:05:04,well dig in everyone,Neutral,Neutral,0,Positive,0.40026819333434105
76470,10,6,00:05:10,hello ida hello brian,Neutral,Neutral,0,Neutral,0.11833615135401487
76471,10,6,00:05:11,how have you been very well thank you,Neutral,Positive,2,Positive,0.09801517007872462
76472,10,6,00:05:13,he threw up when he found out you were a monster,"fear,joy,negative,positive,trust",Neutral,0,Negative,13.415472209453583
76473,10,6,00:05:16,this food is so bleep good lois,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.434377184137702
76474,10,6,00:05:19,oh okay wow,Neutral,Positive,4,Positive,0.1240541459992528
76475,10,6,00:05:21,man hey is there room at that table for one more,Neutral,Neutral,0,Neutral,0.09517808211967349
76476,10,6,00:05:23,all gasp,surprise,Neutral,0,Negative,0.16927948454394937
76477,10,6,00:05:27,oh my god,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.6046751514077187
76478,10,6,00:05:28,kevin swanson,Neutral,Neutral,0,Neutral,0.17033230978995562
76479,10,6,00:05:30,son youre alive,"anticipation,joy,positive,trust",Positive,1,Neutral,0.15968416118994355
76480,10,6,00:05:32,aw and i stayed up all night writing dead kid jokes,Neutral,Negative,-1,Negative,0.083151989383623
76481,10,6,00:05:35,all right you know what im gonna do one anyway,Neutral,Neutral,0,Positive,0.1365222968161106
76482,10,6,00:05:37,kevin go back outside,Neutral,Neutral,0,Neutral,0.08746680687181652
76483,10,6,00:05:38,everybody pretend this didnt happen,"anticipation,negative",Negative,-1,Negative,0.15581027837470174
76484,10,6,00:05:40,hey joe whats your favorite preparation of a tomato,"anticipation,joy,positive,trust",Positive,2,Positive,0.12001021532341838
76485,10,6,00:05:43,is it sondied tomato,Neutral,Negative,-6,Negative,0.2807097276672721
76486,10,6,00:05:47,is it sondied tomato,Neutral,Negative,-6,Negative,0.2807097276672721
76487,10,6,00:05:50,okay kevin you can come back in,Neutral,Neutral,0,Neutral,0.07864880026318133
76488,10,6,00:05:52,welcome home soldier,"anger,positive,sadness",Positive,2,Positive,0.07898339536041021
76489,10,6,00:05:53,chuckles,Neutral,Neutral,0,Neutral,0.17412538873031735
76490,10,6,00:05:54,sondied tomato,Neutral,Negative,-3,Negative,0.2947178203612566
76491,10,6,00:05:56,slide whistle squeaks,Neutral,Neutral,0,Negative,0.09745442075654864
76492,10,6,00:06:03,kevin youre alive,"anticipation,joy,positive,trust",Positive,1,Neutral,0.1045414712280035
76493,10,6,00:06:04,i dont believe it,Neutral,Neutral,0,Neutral,0.4705179948359728
76494,10,6,00:06:05,oh my god its a miracle,"anticipation,fear,joy,positive,surprise,trust",Positive,5,Positive,0.13262471184134483
76495,10,6,00:06:09,well i guess you replaced real butter as the star of the dinner,"anticipation,joy,positive,surprise,trust",Neutral,0,Positive,0.09528450900688767
76496,10,6,00:06:10,but i dont understand,Neutral,Neutral,0,Neutral,0.1857338473200798
76497,10,6,00:06:12,the army said youd been killed in action,positive,Negative,-3,Negative,0.1129270764067769
76498,10,6,00:06:14,what happened,Neutral,Neutral,0,Neutral,0.20890336018055677
76499,10,6,00:06:15,well its quite a story,Neutral,Neutral,0,Positive,0.08762308862060308
76500,10,6,00:06:26,in some ways army life in iraq is what youd expect what with the blistering heat the constant sense of impending danger and the one gay soldier awkwardly avoiding the use of pronouns,"anger,anticipation,fear,negative,positive,sadness,surprise,trust",Negative,-2,Negative,0.7464373018592596
76501,10,6,00:06:28,man i sure miss my sweetheart back home,"anticipation,joy,positive,sadness,trust",Negative,-2,Negative,0.08106877794489264
76502,10,6,00:06:30,i cant wait to get back to that person,"anticipation,negative",Neutral,0,Neutral,0.0812526443041861
76503,10,6,00:06:33,chow time boys,anticipation,Neutral,0,Neutral,0.10449596447870135
76504,10,6,00:06:34,yes sir sergeant major general captain,"positive,trust",Positive,1,Neutral,0.1025956473313272
76505,10,6,00:06:36,ah come on boys its thanksgiving,"joy,positive",Neutral,0,Neutral,0.08462697151117027
76506,10,6,00:06:38,call me major general captain,"positive,trust",Neutral,0,Neutral,0.10206636507064104
76507,10,6,00:06:40,now you eat up,positive,Neutral,0,Neutral,0.12409851187840104
76508,10,6,00:06:43,i dont trust that turkey those iraqis made,trust,Positive,1,Positive,96.94990515708923
76509,10,6,00:06:45,ah youre all wet swanson,Neutral,Neutral,0,Neutral,0.09844707092270255
76510,10,6,00:06:47,i call the white meat,Neutral,Neutral,0,Neutral,0.3079054644331336
76511,10,6,00:06:48,i call the dark meat,sadness,Neutral,0,Negative,0.20431282464414835
76512,10,6,00:06:49,i call the cell phone ducttaped to the side,Neutral,Neutral,0,Neutral,0.08830963633954525
76513,10,6,00:06:51,noooooo,Neutral,Neutral,0,Neutral,0.20433859899640083
76514,10,6,00:06:56,theyre all dead sir except for swanson,"positive,trust",Negative,-3,Negative,0.12686525005847216
76515,10,6,00:06:58,hes in a coma but hes unlikely to recover,"fear,negative,sadness",Neutral,0,Negative,0.1447162008844316
76516,10,6,00:07:03,okay well just send swansons parents a letter saying that hes dead cause those are already printed,anticipation,Negative,-3,Positive,0.10644251015037298
76517,10,6,00:07:05,you know what send one to my parents too,Neutral,Neutral,0,Neutral,0.12943068286404014
76518,10,6,00:07:07,i spent five years in a kuwait military hospital,"fear,negative,sadness,trust",Neutral,0,Neutral,0.1062380732037127
76519,10,6,00:07:12,i woke up from the coma last week and i flew straight here,"fear,negative,sadness",Positive,1,Neutral,0.07523674285039306
76520,10,6,00:07:13,kind of a thanksgiving surprise,"fear,joy,positive,surprise,trust",Positive,2,Neutral,0.07977125933393836
76521,10,6,00:07:19,hey when you get sexually abused while youre in a coma do you know its happening and just cant do anything about it,"fear,negative,sadness",Negative,-3,Negative,3.4495651721954346
76522,10,6,00:07:21,or do u not even know whats going on,Neutral,Neutral,0,Neutral,0.16532738227397203
76523,10,6,00:07:22,i also am curious about that,Neutral,Positive,1,Neutral,0.0918709032703191
76524,10,6,00:07:26,hey kevin you know i put a yellow ribbon on my car for you guys,"anger,anticipation,joy,positive",Neutral,0,Neutral,0.08963613654486835
76525,10,6,00:07:27,andand a little thing that says i support the troops,Neutral,Positive,2,Positive,0.08645768975839019
76526,10,6,00:07:32,cause theres nothing i wouldnt do for you guys but i dont have any change on me right now,fear,Neutral,0,Positive,0.13136493507772684
76527,10,6,00:07:35,well all that matters is that my boy is home,Neutral,Positive,1,Positive,0.09342057164758444
76528,10,6,00:07:37,kevin i want you to meet your little sister susie,Neutral,Positive,1,Neutral,0.10316205443814397
76529,10,6,00:07:40,wow,Neutral,Positive,1,Positive,0.2730052685365081
76530,10,6,00:07:41,hey little sis,Neutral,Neutral,0,Neutral,0.5131585989147425
76531,10,6,00:07:43,i guess we got some catching up to do h,surprise,Neutral,0,Neutral,0.08776154718361795
76532,10,6,00:07:45,hope you dont get scared when i scream and have night terrors,"anger,anticipation,disgust,fear,joy,negative,positive,surprise,trust",Negative,-2,Negative,0.15307217836380005
76533,10,6,00:07:47,susie à la patrick stewart its quite all right,Neutral,Neutral,0,Positive,0.14946878654882312
76534,10,6,00:07:48,ive seen worse,"fear,negative,sadness",Negative,-3,Negative,0.261680968105793
76535,10,6,00:07:49,horror movie score plays,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise",Neutral,0,Neutral,0.29869156423956156
76536,10,6,00:07:51,woman screams on tv,Neutral,Negative,-2,Neutral,0.4882548004388809
76537,10,6,00:07:52,susie à la patrick stewart a han centipede,Neutral,Neutral,0,Neutral,0.38435261230915785
76538,10,6,00:07:54,how ghastly,"disgust,fear,negative",Neutral,0,Negative,82.27260112762451
76539,10,6,00:07:55,your mother and i are very proud of you kevin,"anticipation,joy,negative,positive,sadness,trust",Positive,2,Positive,0.10211947374045849
76540,10,6,00:07:58,youre a war hero,"anticipation,fear,joy,negative,positive,surprise,trust",Neutral,0,Positive,0.09967207442969084
76541,10,6,00:07:59,i dont feel like a war hero,"anticipation,fear,joy,negative,positive,surprise,trust",Positive,2,Positive,0.3333822125568986
76542,10,6,00:08:01,only a war hero would say that,"anticipation,fear,joy,negative,positive,surprise,trust",Neutral,0,Positive,0.09299819357693195
76543,10,6,00:08:02,hey so what about the female soldiers over there,Neutral,Neutral,0,Neutral,0.4250102210789919
76544,10,6,00:08:05,were they able to contribute,positive,Neutral,0,Neutral,0.08085029548965394
76545,10,6,00:08:06,eh you know they did their best,Neutral,Positive,3,Positive,0.1374245504848659
76546,10,6,00:08:10,what with their regular bleedings when they got shot did they even know,"anger,fear,negative,sadness,surprise",Neutral,0,Neutral,0.1489173388108611
76547,10,6,00:08:11,look guys im not a hero,"anticipation,joy,positive,surprise,trust",Positive,2,Positive,0.7637347560375929
76548,10,6,00:08:13,and i dont want to be treated any different than before,Neutral,Positive,1,Neutral,0.11909237364307046
76549,10,6,00:08:17,just that you would say that means we should treat you different,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Neutral,0.09025950566865504
76550,10,6,00:08:18,come on guys lets give him all our best food,"joy,positive,trust",Positive,3,Positive,0.12142821215093136
76551,10,6,00:08:27,okay now you eat up and then were all gonna go out back and play some thanksgiving touch football excuse me war hero thanksgiving touch football,"anticipation,fear,joy,negative,positive,surprise,trust",Negative,-1,Negative,0.07349418010562658
76552,10,6,00:08:35,yeaaaaah,Neutral,Neutral,0,Neutral,0.2867138013243675
76553,10,6,00:08:36,usa,Neutral,Neutral,0,Neutral,1.6736289486289024
76554,10,6,00:08:38,i didnt even know there was a war,"fear,negative",Negative,-2,Neutral,0.24954371619969606
76555,10,6,00:08:41,okay lets pick teams,positive,Neutral,0,Neutral,0.09262635139748454
76556,10,6,00:08:44,ill be a captain and  mayor west you can be a captain,"anger,disgust,fear,negative,positive,sadness",Neutral,0,Neutral,0.08343171211890876
76557,10,6,00:08:46,all right i pick you,positive,Neutral,0,Positive,0.7136201485991478
76558,10,6,00:08:48,you cant pick me im a captain,positive,Neutral,0,Neutral,0.15780448447912931
76559,10,6,00:08:50,no one had ever stood up to me like that before,Neutral,Positive,1,Positive,0.1798180746845901
76560,10,6,00:08:53,i respected him from there on out,Neutral,Positive,2,Neutral,0.11288115056231618
76561,10,6,00:08:56,thats a great story grandpa,Neutral,Positive,3,Positive,0.09139363537542522
76562,10,6,00:08:57,i didnt like it,Neutral,Positive,4,Positive,0.8347375318408012
76563,10,6,00:09:00,none of my grandchildren had ever disliked one of my stories before,"anger,anticipation,joy,negative,positive,sadness,trust",Neutral,0,Negative,0.08344221278093755
76564,10,6,00:09:03,from then on he was my favorite,"joy,positive,trust",Positive,2,Positive,0.10103051317855716
76565,10,6,00:09:06,well i dont like that story great grandpa,Neutral,Positive,5,Positive,0.2321157604455948
76566,10,6,00:09:08,crackling,Neutral,Neutral,0,Neutral,0.14538620598614216
76567,10,6,00:09:09,future old people are wizards,Neutral,Neutral,0,Neutral,1.4751077629625797
76568,10,6,00:09:12,slurred okay so heres the game,Neutral,Neutral,0,Neutral,0.14673545956611633
76569,10,6,00:09:15,im im drunk and im gonna throw the football too hard at my kids,"anticipation,joy,positive",Negative,-3,Negative,97.92364835739136
76570,10,6,00:09:18,oh dad do we have to ow,Neutral,Neutral,0,Neutral,0.2069567795842886
76571,10,6,00:09:20,dont cry dont cry,"negative,sadness",Negative,-2,Negative,0.12119649909436703
76572,10,6,00:09:22,games over if you cry,"negative,sadness",Negative,-1,Negative,0.13911175774410367
76573,10,6,00:09:23,i want you to learn about life chris,positive,Positive,1,Neutral,0.07949917344376445
76574,10,6,00:09:26,cause of in life its like this,Neutral,Positive,2,Positive,0.2356822369620204
76575,10,6,00:09:30,peter i think you may have had one too many,Neutral,Neutral,0,Neutral,0.1845609280280769
76576,10,6,00:09:32,maybe its time to ease off h,"anticipation,positive",Positive,2,Positive,0.24851900525391102
76577,10,6,00:09:34,what are you talking about lois,Neutral,Neutral,0,Neutral,0.3477259073406458
76578,10,6,00:09:37,dads getting drunk on thanksgiving is a holiday tradition,"anticipation,joy,positive",Negative,-2,Negative,0.4814666695892811
76579,10,6,00:09:44,slurring i work hard to put a cornucopia on this table and youre out showing your lower ankle to every tom tom and other tom in our village,"negative,sadness",Negative,-1,Positive,0.1930191065184772
76580,10,6,00:09:47,dont talk to mother in like fashion,"anticipation,joy,negative,positive,sadness,trust",Positive,2,Positive,0.45268735848367214
76581,10,6,00:09:49,thats it the belt is coming off,"anger,anticipation,fear,negative",Neutral,0,Neutral,0.174847396556288
76582,10,6,00:09:55,all right son,Neutral,Neutral,0,Positive,0.2899420680478215
76583,10,6,00:09:56,lets put these bozos in a hurt locker,"anger,fear,negative,sadness",Negative,-2,Negative,99.68535304069519
76584,10,6,00:10:01,right cause  hurt locker means some kind of war hero thing or something,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Positive,0.11244274210184813
76585,10,6,00:10:04,pfft my friends and i used to laugh about how fake that movie is,"joy,negative,positive,surprise",Negative,-2,Negative,0.11719937901943922
76586,10,6,00:10:06,but,Neutral,Neutral,0,Neutral,1.5628477558493614
76587,10,6,00:10:07,well wait i ,"anticipation,negative",Neutral,0,Positive,0.3356285160407424
76588,10,6,00:10:10,im pretty sure that movie came out after you went into your coma,"anticipation,fear,joy,negative,positive,sadness,trust",Positive,1,Positive,0.07725735777057707
76589,10,6,00:10:12,right no no  iii was talking about a different movie,Neutral,Negative,-2,Positive,0.08639206644147635
76590,10,6,00:10:14,lets play ball,Neutral,Neutral,0,Neutral,0.09542269981466234
76591,10,6,00:10:15,yeah lets play ball,Neutral,Positive,1,Neutral,0.09443131275475025
76592,10,6,00:10:19,ball pinging off someones skin howls of pain,"fear,negative,sadness",Negative,-2,Negative,0.21081124432384968
76593,10,6,00:10:22,peter slurred the world has changed around me and im mad and scared,"anger,disgust,fear,negative,sadness",Negative,-5,Negative,0.20948608871549368
76594,10,6,00:10:28,lois this ppkin pie looks delightful,"anticipation,joy,positive,trust",Neutral,0,Positive,0.13447904493659735
76595,10,6,00:10:31,hey kevin can i see your purple heart,Neutral,Neutral,0,Neutral,0.09144703508354723
76596,10,6,00:10:33,cause i never actually seen one,Neutral,Neutral,0,Neutral,0.10364262852817774
76597,10,6,00:10:39,oneone time this homeless guy showed me his purple head but looking back imim not so sure that that was really a military thing,"anger,anticipation,disgust,fear,negative,sadness",Neutral,0,Neutral,0.33343739341944456
76598,10,6,00:10:41,pfft i didnt want that stupid medal,"anticipation,joy,negative,positive,surprise,trust",Positive,2,Negative,99.72756505012512
76599,10,6,00:10:42,you know what i did with it,Neutral,Neutral,0,Neutral,0.3309129271656275
76600,10,6,00:10:44,i threw it back over the white house fence,Neutral,Neutral,0,Neutral,0.09094406268559396
76601,10,6,00:10:49,wait a minute i thought you said you flew straight home from kuwait after you woke from your coma,"anticipation,fear,negative,sadness",Positive,1,Neutral,0.07822485640645027
76602,10,6,00:10:50,when did you throw your medal over the white house fence,"anticipation,joy,positive,surprise,trust",Positive,3,Neutral,0.0778928108047694
76603,10,6,00:10:56,nnnno iii told you i flew to dc ditched the medals and flew home,Neutral,Negative,-1,Neutral,0.08179277647286654
76604,10,6,00:10:57,i guess that was just his dirty hobo penis h,"disgust,negative,sadness,surprise",Negative,-2,Negative,99.72251653671265
76605,10,6,00:11:01,kevin why would you want to get rid of your war medals like that,"fear,negative",Positive,1,Positive,0.20219217985868454
76606,10,6,00:11:02,cause it was a stupid war you know,"fear,negative",Negative,-4,Negative,99.02708530426025
76607,10,6,00:11:07,all it did was put me in a coma and kill one of my bunkmates and cripple the other one for life,"fear,negative,sadness",Negative,-3,Negative,2.5615764781832695
76608,10,6,00:11:09,wwait a minute,Neutral,Neutral,0,Neutral,0.12564343633130193
76609,10,6,00:11:12,now i thought earlier you said that both of your bunkmates were killed,anticipation,Negative,-3,Negative,0.19859785679727793
76610,10,6,00:11:13,now youre saying only one of them was,Neutral,Neutral,0,Neutral,0.1040591043420136
76611,10,6,00:11:16,but i just want you guys to know,Neutral,Positive,1,Neutral,0.15789918834343553
76612,10,6,00:11:17,i barely even stared at that penis for an hour,Neutral,Neutral,0,Neutral,99.55249428749084
76613,10,6,00:11:19,what come on dad,Neutral,Neutral,0,Neutral,0.10839676251634955
76614,10,6,00:11:21,whatev,Neutral,Neutral,0,Neutral,3.305715322494507
76615,10,6,00:11:22,hhey whys it so hot in here,anger,Neutral,0,Positive,0.4566831514239311
76616,10,6,00:11:23,its too hot in here,anger,Neutral,0,Positive,0.13344300677999854
76617,10,6,00:11:25,wait a minute,"anticipation,negative",Neutral,0,Neutral,0.30553594697266817
76618,10,6,00:11:26,an ed hardy tshirt,"joy,positive,trust",Positive,2,Positive,0.1463744672946632
76619,10,6,00:11:31,that particular strain of douche bag didnt arise until 2007 while you were supposedly in your coma,"fear,negative,sadness",Negative,-3,Negative,0.07454422884620726
76620,10,6,00:11:33,look get off my case dad,"fear,negative,sadness",Neutral,0,Neutral,0.21603165660053492
76621,10,6,00:11:35,what do you want from me,Neutral,Positive,3,Neutral,0.3162107663229108
76622,10,6,00:11:36,the truth,"positive,trust",Neutral,0,Neutral,0.14696568250656128
76623,10,6,00:11:37,fine heres the truth,"positive,trust",Positive,2,Positive,0.3384059760719538
76624,10,6,00:11:39,i was never in any coma okay,"fear,negative,sadness",Neutral,0,Neutral,0.0959740427788347
76625,10,6,00:11:40,i bailed,Neutral,Neutral,0,Neutral,0.17019567312672734
76626,10,6,00:11:41,i faked my death and went awol,"anger,anticipation,disgust,fear,negative,sadness,surprise",Negative,-2,Negative,0.10597070213407278
76627,10,6,00:11:43,all gasp,surprise,Neutral,0,Negative,0.16927948454394937
76628,10,6,00:11:44,i faked my own death once,"anger,anticipation,disgust,fear,negative,sadness,surprise",Negative,-2,Negative,0.3670628648251295
76629,10,6,00:11:50,sobbing,Neutral,Neutral,0,Neutral,0.13518236810341477
76630,10,6,00:11:56,dirt crunching,"disgust,negative",Negative,-2,Negative,0.10613513877615333
76631,10,6,00:12:02,chuckles,Neutral,Neutral,0,Neutral,0.17412538873031735
76632,10,6,00:12:03,no dentist appointment for this guy,Neutral,Negative,-1,Neutral,0.0933967181481421
76633,10,6,00:12:06,so there it is,Neutral,Neutral,0,Neutral,0.3862906713038683
76634,10,6,00:12:07,im not a war hero,"anticipation,fear,joy,negative,positive,surprise,trust",Neutral,0,Positive,0.17299553146585822
76635,10,6,00:12:08,i abandoned my platoon,"anger,fear,negative,sadness",Negative,-2,Neutral,0.11050902539864182
76636,10,6,00:12:09,so now what do we do,Neutral,Neutral,0,Neutral,0.13761254958808422
76637,10,6,00:12:12,me,Neutral,Neutral,0,Neutral,0.3527996828779578
76638,10,6,00:12:13,amam i am i supposed to say something,Neutral,Neutral,0,Neutral,0.12131233233958483
76639,10,6,00:12:17,kevin youre under arrest for the crime of desertion,"anger,negative",Negative,-5,Negative,0.09826332097873092
76640,10,6,00:12:19,oh my,Neutral,Neutral,0,Neutral,0.2734582172706723
76641,10,6,00:12:21, maybe its time for us girls to hit the powder room,"anger,anticipation,negative",Neutral,0,Neutral,0.07862624479457736
76642,10,6,00:12:23,you may use the yard,Neutral,Neutral,0,Neutral,0.09644502424634993
76643,10,6,00:12:31,so you were lying to us this whole time,"anger,anticipation,disgust,negative",Neutral,0,Negative,0.4175897687673569
76644,10,6,00:12:34,you werent really injured in iraq,"fear,negative,sadness",Negative,-2,Neutral,0.15584774082526565
76645,10,6,00:12:35,first pat tillman lies about how he died and now you,Neutral,Negative,-3,Negative,0.10642431443557143
76646,10,6,00:12:38,kevin i dont understand,Neutral,Neutral,0,Neutral,0.17427862621843815
76647,10,6,00:12:40,theres nothing to understand,Neutral,Neutral,0,Neutral,0.1590062747709453
76648,10,6,00:12:42,our son is a deserter,Neutral,Neutral,0,Neutral,94.18152570724487
76649,10,6,00:12:43,come on kevin im taking you to jail,"fear,negative,sadness",Neutral,0,Neutral,0.22995872423052788
76650,10,6,00:12:45,joe wait not now bonnie,"anticipation,negative",Neutral,0,Neutral,0.0940669619012624
76651,10,6,00:12:47,joe you cant,Neutral,Neutral,0,Neutral,0.687646958976984
76652,10,6,00:12:48,bonnie well discuss this later,Neutral,Neutral,0,Neutral,0.07778543513268232
76653,10,6,00:12:49,joe youre not taking my son anywhere,Neutral,Neutral,0,Neutral,0.44024339877068996
76654,10,6,00:12:52,damn it you guys are ruining thanksgiving,"anger,disgust,joy,negative,positive",Negative,-6,Negative,99.08012747764587
76655,10,6,00:12:56,and its my second favorite holiday right after pretend not to notice peoples race day,"anticipation,joy,negative,positive,trust",Positive,1,Positive,0.08680670289322734
76656,10,6,00:12:58,hey you seen reggie around,Neutral,Neutral,0,Neutral,0.13571829767897725
76657,10,6,00:13:00,which one is reggie,Neutral,Neutral,0,Neutral,0.1890564220957458
76658,10,6,00:13:04,oh  today hes wearing yellow pants  yellow shirt yellow hat yellow shoes,Neutral,Neutral,0,Neutral,0.08023343980312347
76659,10,6,00:13:08, hes got a gold tooth  diamond earring,"joy,positive",Positive,1,Positive,0.10284882737323642
76660,10,6,00:13:11, hes got that big necklace with the dollar sign on it,Neutral,Positive,1,Neutral,0.11259044986218214
76661,10,6,00:13:16, hes always grabbing his crotch when hes telling a story,Neutral,Neutral,0,Neutral,98.50988388061523
76662,10,6,00:13:19,like the one about when he found out his mother is really his grandmother,"anticipation,joy,negative,positive,sadness,trust",Positive,2,Positive,0.16243228456005454
76663,10,6,00:13:20,could you be more specific,Neutral,Neutral,0,Neutral,0.09581917547620833
76664,10,6,00:13:22, oh lets see,Neutral,Neutral,0,Neutral,0.22635378409177065
76665,10,6,00:13:23, he always wears cheap cologne,negative,Neutral,0,Negative,0.20189967472106218
76666,10,6,00:13:25, drives a mercury cougar with a crown on the dashboard,Neutral,Neutral,0,Neutral,0.13256586389616132
76667,10,6,00:13:29, never pays his alimony,negative,Neutral,0,Neutral,0.3925648983567953
76668,10,6,00:13:30, hes extremely cut for a guy who never works out,Neutral,Negative,-1,Positive,0.4090952221304178
76669,10,6,00:13:33,oh there he is thanks anyway,Neutral,Positive,2,Neutral,0.135992921423167
76670,10,6,00:13:35,hey reggie,Neutral,Neutral,0,Neutral,0.17136222450062633
76671,10,6,00:13:39,look maybe we should just let kevin explain why he did what he did,"positive,trust",Neutral,0,Neutral,0.08331894059665501
76672,10,6,00:13:42,sighs,Neutral,Neutral,0,Neutral,0.14908426674082875
76673,10,6,00:13:43,at first i believed in the cause,trust,Neutral,0,Neutral,0.08124664891511202
76674,10,6,00:13:44,but then i saw what we were doing to the people of iraq,Neutral,Neutral,0,Neutral,0.6587394047528505
76675,10,6,00:13:47,innocent people,"positive,trust",Neutral,0,Neutral,0.6804347038269043
76676,10,6,00:13:48,there was one that ill never forget,"anger,disgust,fear,negative,sadness",Negative,-1,Neutral,0.11114944936707616
76677,10,6,00:13:50,he was a little iraqi street kid,Neutral,Neutral,0,Neutral,29.234600067138672
76678,10,6,00:13:52,id befriended him a few months earlier,Neutral,Neutral,0,Neutral,0.08289700490422547
76679,10,6,00:13:54,couldnt have been more than 12 years old,Neutral,Neutral,0,Neutral,0.10447341483086348
76680,10,6,00:13:56,i taught him how to crack wise american style,"negative,positive,trust",Neutral,0,Negative,0.5519021768122911
76681,10,6,00:14:00,people screaming,"anger,disgust,fear,negative",Negative,-6,Neutral,0.32789225224405527
76682,10,6,00:14:02,i guess that stores having a fire sale,"fear,surprise",Negative,-2,Neutral,0.1099351909942925
76683,10,6,00:14:05,laughs,Neutral,Positive,10,Neutral,0.661573139950633
76684,10,6,00:14:07,i tell you that kid was strongheaded for his age,Neutral,Positive,2,Positive,0.11529909679666162
76685,10,6,00:14:09,smart but innocent,"positive,trust",Positive,1,Positive,0.1275229617021978
76686,10,6,00:14:10,and then one day there was a fire fight,"anger,fear,negative",Negative,-3,Neutral,0.07913497975096107
76687,10,6,00:14:23,we bring in this civilian who got killed in the crossfire,Neutral,Negative,-3,Negative,0.15699458308517933
76688,10,6,00:14:27,i pull back the sheet and who is it,positive,Neutral,0,Neutral,0.11448565637692809
76689,10,6,00:14:31,not the kid but like the kids dads like coworkers neighbor,"anticipation,positive,trust",Positive,4,Positive,0.2982969395816326
76690,10,6,00:14:34,he was 74 and he had actually tried to rape someone,"anger,disgust,fear,negative,sadness",Negative,-4,Negative,97.10931181907654
76691,10,6,00:14:42,but just looking down at his dead face and knowing that he lived near someone who worked with the dad of the kid whose name i never found out i lost all hope,"anticipation,joy,negative,positive,sadness,surprise,trust",Negative,-4,Negative,0.13618855737149715
76692,10,6,00:14:45,thats when i knew i had to get out of iraq,Neutral,Neutral,0,Neutral,0.23560221306979656
76693,10,6,00:14:48,i just had to wait for my chance,"anticipation,negative,surprise",Positive,2,Neutral,0.09063048637472093
76694,10,6,00:14:49,i call the white meat,Neutral,Neutral,0,Neutral,0.3079054644331336
76695,10,6,00:14:50,i call the dark meat,sadness,Neutral,0,Negative,0.20431282464414835
76696,10,6,00:14:52,i call the cell phone duct taped to the side,Neutral,Neutral,0,Neutral,0.09158357861451805
76697,10,6,00:14:53,no,Neutral,Negative,-1,Neutral,0.4033636301755905
76698,10,6,00:14:59,somehow id been spared that thanksgiving,"joy,positive",Neutral,0,Neutral,0.12552104890346527
76699,10,6,00:15:01,but i cant say the same for my bunkmates,Neutral,Neutral,0,Neutral,0.0886481604538858
76700,10,6,00:15:03,there were bits and pieces of them everywhere,Neutral,Neutral,0,Neutral,0.13832490658387542
76701,10,6,00:15:05,i knew the army would never be able to identify who was who,Neutral,Neutral,0,Neutral,0.1092750346288085
76702,10,6,00:15:08,so that was my chance to disappear,"fear,surprise",Positive,1,Neutral,0.08239170419983566
76703,10,6,00:15:12,so i left,Neutral,Neutral,0,Neutral,0.10994429467245936
76704,10,6,00:15:13,how could you do that,Neutral,Neutral,0,Neutral,0.4718311131000519
76705,10,6,00:15:14,coward traitor,"anger,disgust,fear,negative,sadness",Negative,-2,Negative,99.72585439682007
76706,10,6,00:15:17,if you think that im gonna masturbate after this tonight youre right,Neutral,Neutral,0,Positive,97.4751353263855
76707,10,6,00:15:20,we dont have to sit here and listen to this,Neutral,Neutral,0,Neutral,0.385307683609426
76708,10,6,00:15:22,come on kevin lets get out of here,Neutral,Neutral,0,Neutral,0.12453425442799926
76709,10,6,00:15:23,nice try skank worth a shot,"anger,fear,negative,positive,sadness,surprise",Positive,5,Positive,1.661517284810543
76710,10,6,00:15:25,well where did you go after you left the war,"fear,negative",Negative,-2,Positive,0.09690675651654601
76711,10,6,00:15:27,i spent a few years laying low,negative,Neutral,0,Neutral,0.09396676323376596
76712,10,6,00:15:29,wrote some poems you want to hear some,Neutral,Positive,1,Neutral,0.09330137399956584
76713,10,6,00:15:31,no are you sure,Neutral,Negative,-1,Neutral,0.18333878833800554
76714,10,6,00:15:32,theyre pretty intense,"anger,anticipation,disgust,fear,joy,negative,positive,surprise,trust",Positive,2,Positive,0.18716155318543315
76715,10,6,00:15:33,all no here let me just read one,Neutral,Negative,-1,Neutral,0.1520950929261744
76716,10,6,00:15:35,if i can guess a line in there will you not read it,surprise,Neutral,0,Neutral,0.1284054946154356
76717,10,6,00:15:38,i dont think youll be able to guess a line,surprise,Neutral,0,Neutral,0.12326844735071063
76718,10,6,00:15:39,is it something like ice burns as hot as fire,"anger,fear",Neutral,0,Positive,0.274922838434577
