,Season,Episode,Character,Line,prob
35766,2,11,Cartman,stan im gonna be on tv tonight be sure to watch ,0.07826027576811612
35767,2,11,The Broflovskis' Answering Machine,hello youve reached the broflovskis please leave a message,0.08348229457624257
35768,2,11,Cartman,where the hell is everybody im gonna be on tv tonight you guys better not miss it,7.902789115905762
35769,2,11,Dr. Adams,and this is the constellation called cassiopeia,0.12389631010591984
35770,2,11,Officer Barbrady,oh neato,0.24427848402410746
35771,2,11,Dr. Adams,and now officer from this moment on you will think that you are elvis presley,0.09567163069732487
35772,2,11,Officer Barbrady,who,0.37766764871776104
35773,2,11,Dr. Adams,to not be elvis will cause you great pain,0.10710260830819607
35774,2,11,Officer Barbrady,pain,0.3297812305390835
35775,2,11,Dr. Adams,you see children theres no stopping me even your highly intelligent policemen are no match for me,2.3723484948277473
35776,2,11,Kyle,hes not highly intelligent,0.6090087816119194
35777,2,11,Stan,why are you doing this dude,98.86399507522583
35778,2,11,Dr. Adams,why because nowadays kids have computers surroundsound television theyve forgotten all about planearis but ill make them remember starting with the two of you,0.09182408102788031
35779,2,11,Voice-over,terrance and phillip will be right back after these announcements,0.09107743389904499
35780,2,11,Cartman,oh dude here it comes,0.18818186363205314
35781,2,11,Cheesy Poofs Commercial,packed full of ingredients cheesy poofs can really give you that quick pickmeup so remember i love cheesy poofs you love cheesy poofsif we didnt eat cheesy poofs wed be,0.08711572736501694
35782,2,11,Cheesy Poof Cartman,lame,0.7667971309274435
35783,2,11,Voice-over,and now back to terrance and phillip,0.0951590423937887
35784,2,11,Cartman,yes yes that was me i was on television,0.09251119918189943
35785,2,11,Mr. Mackey,aha caught you redhanded mkay,0.0953004986513406
35786,2,11,Stan,mr mackey,0.2151713939383626
35787,2,11,Mr. Mackey,officer barbrady  this man is using some kind of mind control,1.4348490163683891
35788,2,11,Officer Barbrady,wuzzariah uldooyah g ahoohooy,0.2980080433189869
35789,2,11,Nurse Gollum,whats wrong with him,0.46744332648813725
35790,2,11,Officer Barbrady,ahyeah babe yeah babeyeah hwah yeah hwah wayah ahowowowowayah,0.10542726377025247
35791,2,11,Mr. Mackey,oh no apparently he thinks hes charlton heston,0.29046223498880863
35792,2,11,Dr. Adams,no you idiot he thinks hes elvis  elvis escort our guests to the planeari,99.67787861824036
35793,2,11,Officer Barbrady,holdjit  if you wouldnt mind uugh could you please follow me,0.12121017789468169
35794,2,11,Mr. Mackey, oh,0.5039988085627556
35795,2,11,Officer Barbrady,odleoh who whoo,0.16107064438983798
35796,2,11,Dr Adams,well lets begin shall we  and now youll remember nothing except that the planetari is the best thing youve ever known ,0.14178177807480097
35797,2,11,Cartman,well well well you guys can now kiss my ass because i was on television  ey didnt you guys see it i was on television  you missed it you missed it because of this stupid planetari  planetaris suck ass ,99.68171715736389
35798,2,11,Dr. Adams,aaah aaah aaah,0.15581435291096568
35799,2,11,Kyle,cartman you saved us ,0.20264824852347374
35800,2,11,Cartman,what the hell are you talking about,98.63090515136719
35801,2,11,Stan,get over here and untie us ,0.09948764927685261
35802,2,11,Mr. Mackey,eric you really saved the day mkay,0.12657655170187354
35803,2,11,Officer Barbrady,not so fast there tubby  im just takin care of business ,0.27384806890040636
35804,2,11,Mr. Mackey,think hard elvis youre not really the king of rock and roll youre a fat stupid worthless policeman in a small town mkay,99.68869090080261
35805,2,11,Officer Barbrady,oh thank you from a fate worse than death counselor,0.08846425916999578
35806,2,11,Stan,oh my god dr adams,0.32337033189833164
35807,2,11,Kyle,he got a full dose of the stars,0.10559221263974905
35808,2,11,Stan,yeah with nobody around to say anything,0.1191643183119595
35809,2,11,Kyle,can you imagine it stan a mind emptied by that thing,0.11969945626333356
35810,2,11,Cartman,wow what a day this has been i was on tv and im a hero ,0.08969409973360598
35811,2,11,Liane,dont pick your nose hon,6.197919696569443
35812,2,11,Cartman,god damnit mom i wasnt pickin it i have an itch,98.55378866195679
35813,2,12,Stan,sgt stanley marsh is trapped behind enemy lines his only chance of survival is to sneak past the bosnian guard who stands watch  sgt marsh knows its now or never he must make a run for it  american base is only a few feet away,0.20893893670290709
35814,2,12,Cartman,what is this halt  it will take more than your weak american weapons to destroy me,97.82107472419739
35815,2,12,Stan,cartman we shot your bosnian fat ass,99.73528385162354
35816,2,12,Kyle,yeah youre dead,2.001560293138027
35817,2,12,Cartman,i have class 4 armor on that  ihih,0.1897988375276327
35818,2,12,Stan,no you dont,0.4526723176240921
35819,2,12,Cartman,special armor thats impenetrable to american bullets,0.30887520406395197
35820,2,12,Kyle,dude every time we play americans vs bosnians you cheat,98.25170636177063
35821,2,12,Stan,yeah cartman you suck if you want to play americans vs bosnians any more you can just play with yourself ,99.6093213558197
35822,2,12,Cartman,thats fine id like playing with myself ill play with myself all day long  what,0.17788046970963478
35823,2,12,Kyle,well now what are we going to do,0.12181340716779232
35824,2,12,Stan,hi dunno,0.44208578765392303
35825,2,12,Wendy,hi stan,0.19141638185828924
35826,2,12,Stan,hi wendy,0.13346188934519887
35827,2,12,Wendy,kyle doesnt bebe look pretty today ,0.08974728407338262
35828,2,12,Kyle,i dunno,0.3039383562281728
35829,2,12,Wendy,she does she looks very pretty,0.2139546675607562
35830,2,12,Kyle,okay,0.2298915758728981
35831,2,12,Wendy,stan can i talk to you for a second  stan wouldnt it be fun if we fixed kyle up with bebe,0.08105062297545373
35832,2,12,Stan,no,0.4033636301755905
35833,2,12,Wendy,if bebe and kyle were a couple then we can invite them over to your clubhouse for dinner and play parlor games and have meaningful conversations and sip cognac by the fireplace,0.0750475563108921
35834,2,12,Stan,we could,0.23952263873070478
35835,2,12,Wendy,yeah stan,0.1850478700362146
35836,2,12,Stan,but dude i dont have a clubhouse,0.12055247789248824
35837,2,12,Wendy,you dont i thought all guys had clubhouses,0.3677444765344262
35838,2,12,Stan,just how many guys clubhouses have you been in,0.10711562354117632
35839,2,12,Cartman,herr kommandant cartman has ways of making you talk ,0.11085094884037971
35840,2,12,Kenny,heellp,0.20427072886377573
35841,2,12,Wendy,stan you have to build a clubhouse then all four of us can sit in it and play truth or dare,0.08932421333156526
35842,2,12,Stan,truth or dare wow  come on kyle weve got work to do,0.09278958314098418
35843,2,12,Kyle,we do,0.14942239504307508
35844,2,12,Stan,were gonna build a clubhouse i have to ask my dad for help ,0.08070689509622753
35845,2,12,Bebe,did it work,0.1443111221306026
35846,2,12,Wendy,i think it did bebe if all goes as planned kyle will be your new boyfriend,0.07845989894121885
35847,2,12,Bebe,i hope so wendy hes got such a hot ass,99.41802024841309
35848,2,12,Terrance,hey phillip pull my finger,0.26963672135025263
35849,2,12,Phillip,all right terrance ,0.1544110127724707
35850,2,12,Terrance,hurgh oh wait wait wait pull harder,0.10866796365007758
35851,2,12,Phillip,well all right ,0.15972560504451394
35852,2,12,Terrance,hurgh urgh  damn it pull really hard phillip,96.2345540523529
35853,2,12,Phillip,okay,0.2298915758728981
35854,2,12,Terrance,hurghrrh waiwait wait wait hrhrhrhrh aha hrrhrh oh my yeeeaaa  hurh waiwait yeaauraah  caught you there,0.21211022976785898
35855,2,12,Randy, oh ,0.18308337312191725
35856,2,12,Phillip,god oh you got me terrance,1.369333453476429
35857,2,12,Terrance,yes i sure did ,0.1876911730505526
35858,2,12,Kyle,whoa dude your dad is watching terrance and phillip,0.13701746938750148
35859,2,12,Randy,no i was just  flipping through the channels ,0.09232984739355743
35860,2,12,Stan,hey dad we need to build a clubhouse,0.0824283401016146
35861,2,12,Randy,okay,0.2298915758728981
35862,2,12,Stan,how do we do it,0.20332070998847485
35863,2,12,Randy, you just get a hammer and some wood what  some girls wanna play truth or dare or something,0.1786674140021205
35864,2,12,Stan,yeah dude howd you know ,0.44094622135162354
35865,2,12,Randy,how do you think i met your mother,0.22226856090128422
35866,2,12,Sharon,randy my wedding ring i lost it down the garbage disposal,0.0839698244817555
35867,2,12,Randy,oh brother ,0.23171999491751194
35868,2,12,Sharon,stanley i thought i told you not to watch this horrible cartoon,0.16870518447831273
35869,2,12,Randy,yeah stanley you should know better,0.1115780440159142
35870,2,12,Stan,dude ,99.71950054168701
35871,2,12,Sharon,here stanley you watch nice cartoons like fat abbot,94.19412016868591
35872,2,12,Sharon,randy will you please come get my wedding ring out of the sink,0.07649378967471421
35873,2,12,Randy,okay okay ,0.10314485989511013
35874,2,12,Fat Abbot,hey hey hey whats goin on rudy,0.1609854632988572
35875,2,12,Rudy,man fat abbot you need to lose weight,1.284277718514204
35876,2,12,Fat Abbot,ill lose weight when i feel like it bitch shut yo bitchass mouth ho,99.73061084747314
35877,2,12,Rudy,bitch ill kick yo ass,99.73836541175842
35878,2,12,Kyle,whoa dude,0.28159955982118845
35879,2,12,Stan,sweet,0.127077242359519
35880,2,12,Fat Abbot,you think youre slick you punkass blasphemous dopefiend bitch i had my jimmy whacked seven times last week ill bust a cap in yo nigga ass shithole,99.7312843799591
35881,2,12,Kyle,wow cartoons are getting really dirty,1.781967282295227
35882,2,12,Sharon,did you find it,0.1144204055890441
35883,2,12,Randy,give me a second would you,0.15607353998348117
35884,2,12,Sharon,dont snap at me,0.22676638327538967
35885,2,12,Randy,i didnt snap at you,0.4055297002196312
35886,2,12,Sharon,you snapped at me,0.7009840104728937
35887,2,12,Randy,whatever,0.5527853965759277
35888,2,12,Sharon,what ever in fifteen years youve never said whatever to me,0.24617689196020365
35889,2,12,Randy,ii dont wanna fight im sorry,0.2355246338993311
35890,2,12,Sharon,im sorry too,0.14226583298295736
35891,2,12,Randy, i think i found it ,0.11735528241842985
35892,2,12,Sharon,thats not it you idiot,99.73520040512085
35893,2,12,Randy,hey back off cunt,99.73189234733582
35894,2,12,Sharon,you just said the cword,0.7239772472530603
35895,2,12,Randy,did i,0.45610968954861164
35896,2,12,Stan,this is a sweet spot for a clubhouse,0.07403545896522701
35897,2,12,Kyle,yeah hey stan what did your dad mean when he said were gonna play truth or dare,0.09484130423516035
35898,2,12,Stan,oh  just that mmmaybe when were finished wendy and  bebe can come over and play,0.0770355632994324
35899,2,12,Kyle,dude what kind of sick joke is that girls suck ass,99.73710775375366
35900,2,12,Stan,well of course they do but  wouldnt it be sweet to to play truth or dare with them,0.09260834194719791
35901,2,12,Kyle,what why,0.26410899590700865
35902,2,12,Stan,because dude we could make them do really gross stuff like eat bugs,2.5955164805054665
35903,2,12,Kyle,hey yeah thatd be sweet we could totally ruin their lives ,1.1720583774149418
35904,2,12,Cartman,what are you guys doing,0.17263299087062478
35905,2,12,Stan,were building a clubhouse,0.09103319025598466
35906,2,12,Cartman,a clubhouse heheh thats the lamest thing ive ever heard,3.1270690262317657
35907,2,12,Kyle,its not lame its sweet after we build this clubhouse were gonna get girls to play truth or dare,0.08693818817846477
35908,2,12,Cartman,wwwhy,0.2739809453487396
35909,2,12,Kyle,because dbass we can dare them to do gross stuff and make them cry what were you born yesterday,1.7155801877379417
35910,2,12,Stan,yeah now beat it you guys this clubhouse is private,0.11077256640419364
35911,2,12,Cartman,thats fine well build our own clubhouse,0.10020736372098327
35912,2,12,Kyle,fine,0.21322069223970175
35913,2,12,Cartman,fine and then well get girls to play truth or dare too,0.08407912100665271
35914,2,12,Stan,fine,0.21322069223970175
35915,2,12,Cartman,fine,0.21322069223970175
35916,2,12,Kyle,fine,0.21322069223970175
35917,2,12,Kenny,fine,0.21322069223970175
35918,2,12,Kyle,fine,0.21322069223970175
35919,2,12,Cartman,fine thats fine ,0.2290530363097787
35920,2,12,Stan,fine,0.21322069223970175
35921,2,12,Cartman,fine,0.21322069223970175
35922,2,12,Cartman,no kenny you cant look im the foreman,0.20827925764024258
35923,2,12,Kenny,well why the fuck do i have to do everything while you stand around in the snow lookin ,99.48316812515259
35924,2,12,Cartman,because kenny your familys poor you have to be the worker,1.3287928886711597
35925,2,12,Kenny,,4.679781198501587
35926,2,12,Cartman,no kenny,0.6100106053054333
35927,2,12,Liane,hows the treehouse coming along hon,0.0843892979901284
35928,2,12,Cartman,mom its not a treehouse its a clubhouse,0.0966291525401175
35929,2,12,Liane,sorry hon,0.1434227917343378
35930,2,12,Cartman,mom can we pull up the carpeting in the living room,0.07861133781261742
35931,2,12,Liane,well i dont know eric if you did that then the floors would be bare,0.09003330487757921
35932,2,12,Cartman,but mmmom the blueprint says we need carpeting in the clubhouse,0.07185794529505074
35933,2,12,Liane,well all right,0.20946937147527933
35934,2,12,Cartman,kenny my mom says you can go get carpeting in the living room now,0.07813984993845224
35935,2,12,Kenny,you suck ass and you suck dick ,99.73860383033752
35936,2,12,Cartman,and stop your bitchin,99.7385561466217
35937,2,12,Sharon,what are you doing sweetheart,0.09109817328862846
35938,2,12,Stan,getting a cookie were building a clubhouse and then were,0.09712674655020237
35939,2,12,Sharon,you men are all alike first you get a cookie and then you criticize the way i dress and then its the way i cook i suppose next youll be telling me that you need your space and that im sabotaging your creativity go ahead stanley get your goddamned cookie ,0.242098537273705
35940,2,12,Stan,kay,0.17305515939369798
35941,2,12,Mr. Garrison,and so children today were gonna focus on american history right mr twig,0.07816453580744565
35942,2,12,Mr. Twig, thats right mr garrison american history is very important,0.09123394847847521
35943,2,12,Kyle,when is mr hat coming back,0.1605754834599793
35944,2,12,Mr. Garrison,what did you say,0.2035035053268075
35945,2,12,Kyle,when is mr hat coming back,0.1605754834599793
35946,2,12,Mr. Garrison,i told you to never mention that name in my classroom again mr hat is a twotimin whore and now we all learn from mr twig,99.6369481086731
35947,2,12,Stan,but mr twig sucks,99.73015785217285
35948,2,12,Class,yeah,0.30372836627066135
35949,2,12,Mr. Garrison,that is enough mr hat is gone and he isnt coming back and i dont wanna hear it anyway children lets turn our history textbooks to page 105 which should be right after page 104,0.1308221835643053
35950,2,12,Cartman,so hows your lameass clubhouse stan,99.47752952575684
35951,2,12,Stan,better than yours fat boy,97.50037789344788
35952,2,12,Cartman,well see about that  dont forget you need to cut school early and wait for the hot tub kenny,0.07735367398709059
35953,2,12,Kenny,yes sir,0.17049050657078624
35954,2,12,Wendy,is the clubhouse ready,0.08427900611422956
35955,2,12,Stan,almost,0.2732885768637061
35956,2,12,Mr. Garrison,stan are you paying attention,0.16149991424754262
35957,2,12,Stan,yes mr garrison,0.09007753687910736
35958,2,12,Mr. Garrison,well then stanley what did i just say,0.104382389690727
35959,2,12,Stan, you said that even though charo appeared twelve times on the love boat the episode with captain and tennille got higher ratings,0.07924892706796527
35960,2,12,Mr. Garrison,well okay i suppose you were paying attention  anyway children the love boat did go on for about eight years they tried to bring it back recently but it didnt work probably cause robert urich had to weigh ,0.08454766357317567
35961,2,12,Kyle,good guess dude,0.20066022407263517
35962,2,12,Stan,phew,0.3536502830684185
35963,2,12,Bebe,pass this up,0.3324654884636402
35964,2,12,Butters,pass this up,0.3324654884636402
35965,2,12,Kevin,pass this up,0.3324654884636402
35966,2,12,Fosse,ph pass this hup ,0.7788830902427435
35967,2,12,Mr. Garrison,stanley are you passing notes to kyle,0.07689906633459032
35968,2,12,Stan,no i just,0.4619261249899864
35969,2,12,Mr. Garrison,dont lie stan lying makes you sterile,0.8703082799911499
35970,2,12,Stan,im not lying someone just handed me the,0.14649160439148545
35971,2,12,Mr. Garrison,stanley if you think its so important to keep interrupting my class then why dont you come up to the front and read your note to kyle for everyone to hear,0.07766670314595103
35972,2,12,Stan,but i didnt write the note,0.10940643260255456
35973,2,12,Cartman,mr garrison stans behavior is having an adverse effect on my education,0.09249692666344345
35974,2,12,Stan,shut up cartman,98.70932698249817
35975,2,12,Mr. Garrison,stanley marsh you come up here right now and read your note,0.08597509004175663
35976,2,12,Stan,oh man dear kyleyou have got such a great ass i could sleep for days on those perked cheeks let me tell you id like to live with you and wear your ass as a hat for all eternitywhoa dude,98.82504940032959
35977,2,12,Mr. Mackey,now young man  school is a time for learning mkay not for immature skylarkings,0.0851403339765966
35978,2,12,Stan,whats skylarkings,0.30837084632366896
35979,2,12,Mr. Mackey,you know like tomfooleries,99.63086247444153
35980,2,12,Stan,who,0.37766764871776104
35981,2,12,Mr. Mackey,oh your parents are here,0.14178158016875386
35982,2,12,Stan,oh no ,0.17297477461397648
35983,2,12,Mr. Mackey,thank you for coming on such short notice i was just disciplining your son for his skylarkings,0.10280013084411621
35984,2,12,Randy,stanley i skylarkings,0.10587162105366588
35985,2,12,Mr. Mackey,yeahmkay,0.18785559805110097
35986,2,12,Randy,stanley i want you to explain to me why you were passing notes in school,0.08280862821266055
35987,2,12,Sharon,randy let me handle this now stanley i want you to explain to me why you were passing notes in school,0.08176391129381955
35988,2,12,Stan,it wasnt my note dude it was some girls,0.19964275415986776
35989,2,12,Mr. Mackey,okay stanley were all here to get to the root of your behavior disorder,0.07852689013816416
35990,2,12,Sharon,you really should know better stanley,0.1222526771016419
35991,2,12,Randy,you need to shape up mister,0.1853786176070571
35992,2,12,Sharon,dont interrupt me you always interrupt me when i talk cant you see that i,0.1050563994795084
35993,2,12,Randy,i dont interrupt you,0.1576203154399991
35994,2,12,Sharon,there you did it again  he interrupted me again,0.1421918161213398
35995,2,12,Mr. Mackey,okay  perhaps you should let your wife finish talking mr marsh now stan i want to you to be,0.09655204485170543
35996,2,12,Randy,okay im sorry i interrupt but she always takes over any conversation,0.08185160113498569
35997,2,12,Mr. Mackey, u taking over any conversations bad,0.40150610730051994
35998,2,12,Sharon,like youre one to talk whens the last time you really listened to what i had to say,0.11149145429953933
35999,2,12,Mr. Mackey,uuh mmm mkay,0.19788153003901243
36000,2,12,Randy,when was the last time you had anything interesting to say its always gossip and stupid crap,97.95745015144348
36001,2,12,Mr. Mackey,okay   apparently we have a bit of a communication problem here  mr marsh tell me how youre feeling,0.08583283633925021
36002,2,12,Randy,well  i feel like everything i do is wrong it doesnt matter what i say,0.16558753559365869
36003,2,12,Mr. Mackey,mkay thats valid now  mrs marsh,0.11273199925199151
36004,2,12,Stan,excuse me,0.308810593560338
36005,2,12,Mr. Mackey,how do you feel,0.1866778708063066
36006,2,12,Sharon,like im a ghost like he sees right through me,1.616462878882885
36007,2,12,Randy,oh please,0.12091933749616146
36008,2,12,Stan,hello,1.2500659562647343
36009,2,12,Sharon,oh please yourself,0.1330259721726179
36010,2,12,Mr. Mackey,who tries to control the marriage and by that i mean whos dominating the aspects of the relationship,0.10631222976371646
36011,2,12,Sharon,he is ,0.3000628901645541
36012,2,12,Randy,no she is ,0.38087652064859867
36013,2,12,Sharon,oh im sorry i guess im wrong again ,0.11574411764740944
36014,2,12,Mr. Mackey,mmkay,0.1169104827567935
36015,2,12,Cartman,look at it kenny it is the greatest clubhouse ever built  oh man,0.0802523281890899
36016,2,12,Kenny, h,2.72641871124506
36017,2,12,Cartman,and we built it with our own hands now all we need is chicks kenny,0.2200344344601035
36018,2,12,Kenny,yeah,0.30372836627066135
36019,2,12,Cartman,all right you go find chicks kenny,0.10486680548638105
36020,2,12,Kenny,well why do i have to be the one to go and find chicks,0.24480074644088745
36021,2,12,Cartman,because i have to stay here and work i still have to shingle the roof test the foundation run all kinds of inspections ive got way too much to do and all you have to do is to go find chicks now stop your bitchin  mom can i watch american gladiators,97.12291359901428
36022,2,12,Kyle,dude where have you been ive been waiting all afternoon,0.20859441719949245
36023,2,12,Stan,i got in trouble for that note bebe was trying to pass to you,0.09149117395281792
36024,2,12,Kyle,to me,0.1308046281337738
36025,2,12,Stan,i mean no not to you forget it come on dude we have to finish our clubhouse quick the girls wanna play truth or dare tomorrow ,0.0751474522985518
36026,2,12,Kyle,we should use nails dude,0.24679983034729958
36027,2,12,Stan,my mom wont let us ,0.492104422301054
36028,2,12,Wendy,hi guys hows the clubhouse coming,0.08596251718699932
36029,2,12,Stan,pretty good were almost done,0.11030895402655005
36030,2,12,Wendy,well hurry we wanna play truth or dare,0.11073157656937838
36031,2,12,Stan,were going as fast as we can,0.1333092455752194
36032,2,12,Bebe,kyle could you turn around for a second  thank you ,0.07693684892728925
36033,2,12,Stan,come on dude we have to hammer faster,0.14163284795358777
36034,2,12,Kyle,hey stan do you know how to play truth or dare,0.10357310529798269
36035,2,12,Stan,no,0.4033636301755905
36036,2,12,Kyle,well dude how the hell are we supposed to play it then,96.37874960899353
36037,2,12,Stan,i didnt even think about that,0.1959389541298151
36038,2,12,Chef,and then theyll ask truth or dare,0.10105526307597756
36039,2,12,Stan,and i say dare,0.1842660247348249
36040,2,12,Chef,no no you say truth,0.1584421144798398
36041,2,12,Stan,truth but thats boring i want to get dare to kiss her,1.1311226524412632
36042,2,12,Chef,you have to say truth the first few times or else you seem too eager,0.14807188417762518
36043,2,12,Stan,oooh,0.225046556442976
36044,2,12,Chef,you cant seem too eager youve got to play it cool like you dont even care what happens,0.24351035244762897
36045,2,12,Stan,yeah,0.30372836627066135
36046,2,12,Chef,then after a few truths you finally answer dare,0.09900879813358188
36047,2,12,Stan,dare,0.5065625999122858
36048,2,12,Chef,but not like that son like this daaare ,0.37028277292847633
36049,2,12,Stan,oooh,0.225046556442976
36050,2,12,Chef,and then her little friend will dare you to kiss wendy,0.1413643592968583
36051,2,12,Stan,you really think so,0.342887407168746
36052,2,12,Chef,of course she will theyre women theyve had this whole thing planned out months ahead of time,0.13750618090853095
36053,2,12,Stan,wow,0.2730052685365081
36054,2,12,Fat Abbot,heeyy hey hey whats goin down yall,0.15646404353901744
36055,2,12,Rudy,man fat abbot what are you doin on this side of the hood,95.62255144119263
36056,2,12,Fat Abbot,you know somethin rudy youre like school in smertime,0.6908596027642488
36057,2,12,Rudy,school in smertime,0.09217225015163422
36058,2,12,Fat Abbot,yeah bitch school in smertime  open yo fuckin ears and shit ho or ill pop your bitch ass,99.73675608634949
36059,2,12,Donald,illba poppa yourba bitcha assa tooba bitcha,99.72501397132874
36060,2,12,Cartman,what the hell is goin on in this cartoon  oh hey kenny did you find any chicks to come to the clubhouse,93.91258358955383
36061,2,12,Kenny,h ,0.2758509013801813
36062,2,12,Blonde,hi we ran away from home,0.09996816515922546
36063,2,12,Brunette,well like this kid told us we might be able to crash at your clubhouse for a couple of days,0.2305605448782444
36064,2,12,Cartman,holy crap  behold the ewok village 2000,99.06455278396606
36065,2,12,Blonde,oh well i guess it beats living at home,0.20244382321834564
36066,2,12,Cartman,can i offer you ladies a cool beverage or a tasty snack ,0.07870998233556747
36067,2,12,Stan,hello,1.2500659562647343
36068,2,12,Cartman,hows the clubhouse coming stan,0.11593347880989313
36069,2,12,Stan,were working on it,0.1062687486410141
36070,2,12,Cartman,well i just thought id tell you that me and kenny have finished our clubhouse and we already have chicks over,0.07779510342516005
36071,2,12,Stan,no you dont  dude,0.269192922860384
36072,2,12,Cartman,its only a matter of time before were playin truth or dare with them good luck with your piece of crap clubhouse stupid asshole,99.7213065624237
36073,2,12,Stan,aw that hunk of fat  mom will you please ask dad to come help me build my clubhouse,2.170220762491226
36074,2,12,Sharon,stanley i think you should know that your father has moved out,0.07850032998248935
36075,2,12,Stan,what why,0.26410899590700865
36076,2,12,Sharon,because were divorced stanley,0.08194813854061067
36077,2,12,Stan,divorced on no does that mean you and dad dont love me anymore this is all my fault isnt it,0.43038870207965374
36078,2,12,Sharon,yeah kind of,0.22175859194248915
36079,2,12,Stan,dude youre not supposed to say that,66.87300205230713
36080,2,12,Sharon,but i would like you to meet your new stepfather roy,0.09759634267538786
36081,2,12,Roy,hello son,0.11349600972607732
36082,2,12,Stan,what,0.8099524304270744
36083,2,12,Sharon,ill leave you two alone to get acquainted ,0.09155361913144588
36084,2,12,Roy,hello stanley i know this must be a very difficult period for you right now and the adjustment is going to take some time but id like to be your friend so when youre ready i want you to feel free to come to me with anything you might need whether its advice or just someone to play catch with you can count on me,0.07843647035770118
36085,2,12,Stan,this is happening way too fast,0.15601878985762596
36086,2,12,Roy,oh jesus when are you gonna cut me some slack h i have taken you under my wing and done my best and all you ever do is whine and moan about it now for the last time go cut some firewood ,0.6865575443953276
36087,2,12,Blonde,so im on my way out the door and she goes make sure youre home before midnight,0.07598334923386574
36088,2,12,Cartman,ahaw thats weak,0.3639806527644396
36089,2,12,Blonde,and i go listen bitch i dont need my mother giving me no curfew,99.73467588424683
36090,2,12,Cartman,thats killer,91.37877225875854
36091,2,12,Blonde,and she goes yeah well if youre not home before midnight dont bother coming home at all,0.09045993792824447
36092,2,12,Cartman,thats totally weak,1.1638241820037365
36093,2,12,Blonde,so i go fine i wont come home,0.09271208546124399
36094,2,12,Cartman,sweet,0.127077242359519
36095,2,12,Blonde,and then she goes fine dont come home getting all up in my face and crap and acting all tough and crap,0.8844621479511261
36096,2,12,Cartman,killer weak sweet,0.1542942482046783
36097,2,12,Blonde,im sixteen i should be able to do what i want when i want  i dont need her breathing down my neck every two seconds telling me what i can and cannot do,0.16481259372085333
36098,2,12,Cartman,i had the same thing with my mom the other day im all like ey i am not a little kid anymore ma im eight years old and if i wanna fingerpaint then im gonna fingerpaint ,0.27366478461772203
36099,2,12,Stan,okay were done,0.1582341268658638
36100,2,12,Kyle,dude i dont think this is very sturdy ,0.5887503735721111
36101,2,12,Stan,it doesnt matter dude it only has to last long enough to play truth or dare im gonna go get the girls ,0.1083203824236989
36102,2,12,Kyle,okay,0.2298915758728981
36103,2,12,Stan, goh,0.28076262678951025
36104,2,12,Sharon,stanley its time to go,0.10419560130685568
36105,2,12,Stan,go where,0.3550455207005143
36106,2,12,Sharon,your bastard father has visitation rights and this is his time with you,99.62766766548157
36107,2,12,Stan,but no i have to get the girls to come,0.19908377435058355
36108,2,12,Sharon,come on stanley ,0.09507322101853788
36109,2,12,Stan,weak  dad,0.4185314755886793
36110,2,12,Randy,hey stanley  hop in  listen stanley i i know all this change must be tough on you but you know youryour mother and i thought itd be best for all of us if wed split up,0.09681429364718497
36111,2,12,Stan,but i dont understand why we have to,0.3898692550137639
36112,2,12,Randy,well hello ladies,0.10802005417644978
36113,2,12,Passenger,hi handsome were gonna be at larrys bar tonight,0.09004230960272253
36114,2,12,Randy,im already there  what were we talking about oh yeah see your mother and i still care about you and your sister but we just dont like being around each other any more,0.13618979137390852
36115,2,12,Stan,well i dont like being around my sister anymore does that mean i can leave her too,0.1926036085933447
36116,2,12,Randy,well no because youre a family you just cant leave family you have to stick with family no matter what,0.09261733503080904
36117,2,12,Stan,but you and mom are family how come you can just split up  you know what i think i think that when you and mom got married you became family and now that you are you shouldnt be able to leave her anymore than i can leave my sister,0.1386539195664227
36118,2,12,Randy,hoho stan youre so young you just dont get it  well anyway have a nice day,0.10218321112915874
36119,2,12,Stan,what thats it,1.8857745453715324
36120,2,12,Randy,yeah but i loved our time together i hate to see it end go on get out  you know that nothing is more important to me than you right stan,0.0880077772308141
36121,2,12,Stan,i guess but ,0.17092402558773756
36122,2,12,Stan,okay dude the girls are gonna be here to play truth or dare any minute,0.09734019404277205
36123,2,12,Kyle,stan if i didnt know you better i would almost think youre doing this because you wanna play with girls,0.2274486469104886
36124,2,12,Stan,no way dude dont be silly,4.575959220528603
36125,2,12,Bebe,come on wendy,0.12347097508609295
36126,2,12,Stan,we have to say truth a couple of times before we say dare right,0.09622593061067164
36127,2,12,Kyle,right why,0.42874482460319996
36128,2,12,Stan,because if we dont well seem too eager,0.19384577171877027
36129,2,12,Kyle,too eager to what,0.1606380334123969
36130,2,12,Stan,to say dare dbass jeez,97.34035730361938
36131,2,12,Wendy,hi guys ,0.1621479750610888
36132,2,12,Stan,oh hi wendy whats up,0.13626290019601583
36133,2,12,Bebe,dont you guys still wanna play truth or dare,0.10688768234103918
36134,2,12,Stan,yeah i mean sure whatever,0.1524880062788725
36135,2,12,Bebe,then come on ,0.10973577154800296
36136,2,12,Stan,remember truth the first couple of times,0.0844504393171519
36137,2,12,Kyle,okay,0.2298915758728981
36138,2,12,Bebe,who wants to go first,0.10285733733326197
36139,2,12,Wendy,i will kyle,0.13378672301769257
36140,2,12,Kyle,yeah,0.30372836627066135
36141,2,12,Wendy,truth or dare,0.2931309165433049
36142,2,12,Kyle,m dare,0.4421393387019634
