,Season,Episode,Character,Line,prob
39349,3,3,Kyle,"No way, dude!",0.6349683739244938
39350,3,3,Cartman,"Please, Chef! I don't know what to do about my stupid glasses.",99.43565726280212
39351,3,3,Chef,That's easy! Get some laser corrective surgery. That's what I did.,0.07853672723285854
39352,3,3,Cartman,Hey! Laser corrective surgery! Thanks Chef!,0.07506815600208938
39353,3,3,Chef,You see? Everything's gonna be fine. Now how about I meet you boys after work and we can play ball?,0.08483070996589959
39354,3,3,Kids,Okay!,0.16199047677218914
39355,3,3,Kyle,Chef should be here any minute.,0.1167886657640338
39356,3,3,Stan,Dude! He bailed on us!,98.45065474510193
39357,3,3,Kyle,I can't believe it!,0.12326057767495513
39358,3,3,Stan,Come on! We're going to his house! ,0.10643404675647616
39359,3,3,Chef,"Oh! Uh, hello there, children.",0.10475866729393601
39360,3,3,Kyle,"All right, mister! You better have a good explanation for why you didn't show up to play ball!",0.1097687054425478
39361,3,3,Chef,"Oh, children, I'm sorry. I forgot.",0.15885146567597985
39362,3,3,Stan,You forgot!,0.3066231496632099
39363,3,3,Chef,Veronica surprised me at the office and took me out to dinner.  She's so amazing.,0.09077749564312398
39364,3,3,Kyle,"Well, we've got something to tell you about Veronica, Chef!",0.0895609613507986
39365,3,3,Veronica,"Hello, children!",0.09927669307217002
39366,3,3,Cartman,"Ma'am, we're having a dude moment here, if you don't mind?",0.08702711784280837
39367,3,3,Chef,"Children, I've got some great news for you. Veronica and I are getting married. ",0.07763947360217571
39368,3,3,Stan,Oh no! No nononononono!,0.4665904678404331
39369,3,3,Chef,"My whole family's coming here for the wedding, and I want you boys to come, too.",0.10025855153799057
39370,3,3,Veronica,This is so wonderful! Let's sing! There's got to be a morning after.,0.0801447604317218
39371,3,3,Chef,If we can hold on through the night.We have a chance to find the sunshine.,0.07491651340387762
39372,3,3,Mr. Garrison,"And that, children, is what you need to know about The Facts Of Life. So, let's review.  Tootie left in the fourth season, but Blair and Jo stayed on and got husbands, leaving the fifth and sixth seasons hideously stagnant.  Okay children, that's lunch. See you in thirty minutes. ",0.09420750429853797
39373,3,3,Kyle,"Mr. Garrison, can we talk to you?",0.09111006511375308
39374,3,3,Mr. Garrison,Sure.,0.6601106375455856
39375,3,3,Stan,"Normally we go to Chef with our problems, but w we can't this time.",0.08847517892718315
39376,3,3,Mr. Garrison,"Well children, I am your teacher. I think you'll find that my advice is just as valuable as Chef's, if not more so.",0.09665056713856757
39377,3,3,Kyle,"All right. Mr. Garrison, have you ever had a friend who got a new girlfriend, and then stopped being your friend, and it pissed you off?",3.5800330340862274
39378,3,3,Mr. Garrison,"Oh, the old succubus syndrome.",1.1910374276340008
39379,3,3,Stan,What's a succubus?,97.18076586723328
39380,3,3,Mr. Garrison,A succubus is a woman sent from Hell to suck the life out of a man.,99.02757406234741
39381,3,3,Kyle,That's it!,5.780475586652756
39382,3,3,Stan,Yeah!,0.2074390184134245
39383,3,3,Mr. Garrison,"Yeah, there's not much you can do about a succubus. Their evil power makes man blind to love.",1.578661985695362
39384,3,3,Kyle,This is totally what's happening!,0.17063551349565387
39385,3,3,Stan,"Wow, you are smart, Mr. Garrison!",0.37581834476441145
39386,3,3,Mr. Garrison,"Yeah, I tell you boys, women can kill. Poontang's expensive. That's why when it comes to chicks, I just screw them and leave them. I'd say ""get out of my bedroom, poontang, before you suck my life dry!""",98.63560199737549
39387,3,3,Kyle,"Thanks, Mr. Garrison.",0.10176739888265729
39388,3,3,Mr. Garrison,"Sure, kids. ",0.21183870267122984
39389,3,3,Mr. Hat,You're not fooling anyone!,3.5532239824533463
39390,3,3,Mr. Garrison,"Shut your hole, Mr. Hat!",99.65234398841858
39391,3,3,Kyle,Come on guys! We gotta go tell Chef he's in love with a succubus.,4.3814461678266525
39392,3,3,Stan,Yeah! He's gonna be so thankful we told him. ,0.14514833455905318
39393,3,3,Liane,"There you are, Eric! Come on, we have to go to the eye doctor.",0.07884022197686136
39394,3,3,Cartman,"Oh, no!",0.26987637393176556
39395,3,3,Liane,Come on. Do you want your laser corrective surgery or not?,0.09309133165515959
39396,3,3,Cartman,"Yes, but can't we wait until tomorrow.",0.08462527766823769
39397,3,3,Liane,"Now, hon.",0.1739491941407323
39398,3,3,Cartman,But mo-om! I have to tell Chef that he's marrying a succubuuus!,0.5826449487358332
39399,3,3,Chef's dad,"Hello there, children.",0.10839243186637759
39400,3,3,Stan,Who are you?,0.5212618038058281
39401,3,3,Chef's dad,I'm Chef's father. We just flew in for the wedding.,0.07854001596570015
39402,3,3,Kyle,"Oh, hi. Is Chef here? We have to talk to him.",0.08974826778285205
39403,3,3,Chef's dad,"Well, come on in. ",0.12370286276564002
39404,3,3,Kyle,There he is! ,0.38841189816594124
39405,3,3,Stan,"Chef, we have to talk to you!",0.0838268082588911
39406,3,3,Chef,"Who? Not now, children! I gotta get fitted for my britches! Be right back. ",0.09496993152424693
39407,3,3,Chef's dad,"Well, aren't you crackers just cute as the dickens?",97.00933694839478
39408,3,3,Stan,You're Chef's parents?,0.14043219853192568
39409,3,3,Chef's mom,"Yes, all his life.",0.09533941629342735
39410,3,3,Kyle,We have to talk to him!,0.1105435541830957
39411,3,3,Chef's dad,"Well, he should be out now directly.",0.09440211579203606
39412,3,3,Chef's mom,"Oh, he's so excited about the wedding now.",0.09710703743621707
39413,3,3,Chef's dad,"Say, would you crackers like to hear about the time we saw the Loch Ness monster?",0.10664896108210087
39414,3,3,Stan,"No, that's okay.",0.24093438405543566
39415,3,3,Chef's dad,"Ooh, it must've been about seven, eight years ago. Me and the little lady was out on this boat, you see, all alone at night, when all of a sudden this huge creature, this giant crustacean from the paleolithic era, comes out of the water.",0.20733587443828583
39416,3,3,Chef's mom,"We was so scared, Lord have mercy, I jped up in the boat and I said ""Thomas, what on earth is that creature?!""",1.013061311095953
39417,3,3,Thomas,"It stood above us looking down with these big red eyes,-",0.11396354530006647
39418,3,3,Chef's mom,"Oh, it was so scary!",0.38200279232114553
39419,3,3,Thomas,"and I yelled. I said, ""What do you want from us, monster?!"" And the monster bent down and said, ""...Uh I need about tree-fitty."" ",0.3155318321660161
39420,3,3,Kyle,What's tree-fitty?,97.02494740486145
39421,3,3,Thomas,Three dollars and fifty cents.,0.17820860957726836
39422,3,3,Chef's mom,Tree-fitty.,0.8595450781285763
39423,3,3,Stan,He wanted money?,1.3825824484229088
39424,3,3,Thomas,"That's right. I said ""I ain't giving you no tree-fitty you goddamn Loch Ness monster! Get your own goddamn money!""",99.66380596160889
39425,3,3,Chef's mom,I gave him a dollar.,0.38338075391948223
39426,3,3,Thomas,She gave him a dollar.,0.31487124506384134
39427,3,3,Chef's mom,I thought he'd go away if I gave him a dollar.,0.4208583850413561
39428,3,3,Thomas,"Well of course he's not gonna go away, Nellie! You give him a dollar, he's gonna asse you got more!",0.5557538010179996
39429,3,3,Dr. Lott,"Okay, let's get started. You're here for the liposuction, right? ",0.08227699436247349
39430,3,3,Cartman,Hey! You son of a bitch!,99.73804354667664
39431,3,3,Dr. Lott,All right. Time to laser me a little piggy. ,96.57870531082153
39432,3,3,Cartman,"Ey! You son of a bitch! I'm gonna kick you square in the n-  I'm gonyanya, ny, nyu, nyaahh ",99.72244501113892
39433,3,3,Dr. Lott,I bet his mom wishes she could do that.,0.3571732435375452
39434,3,3,Thomas,"And that was the third time we saw the Loch Ness monster. Then one time, I believe it was July-",0.07738607819192111
39435,3,3,Nellie,August.,0.11535248486325145
39436,3,3,Thomas,"August. There's a knock on the door. I open it, and there's this cute little girl scout-",0.15859705163165927
39437,3,3,Nellie,"And she was so adorable, with the little pig tails and all.",0.3568405983969569
39438,3,3,Thomas,"And she says to me, ""How would you like to buy some cookies?"" And I said ""Well, what kind do you have?"" She had thin mints, graham crunchy things-",0.10383392218500376
39439,3,3,Nellie,Raisin oatmeal.,0.12831575004383922
39440,3,3,Thomas,"Raisin oatmeal, and I said ""We'll take a graham crunch. How much will that be?"" And she looks at me and she says, ""...Uh I need about tree-fitty.""",0.10588634759187698
39441,3,3,Nellie,...Tree-fitty.,0.6327057257294655
39442,3,3,Thomas,"Well, it was about that time that I notice that girl scout was about eight stories tall and was a crustacean from the protozoic era.",0.3391707083210349
39443,3,3,Nellie,The Loch Ness monster.,0.2905777422711253
39444,3,3,Thomas,"I said, ""Dammit monster! Get off my lawn! I ain't giving you no tree-fitty!"" It said, ""how about just two-fitty?"" I said, ""Oh, now it's only two-fitty!! What?! Is there a sale on Loch Ness munchies or something?!""",97.73039221763611
39445,3,3,Nellie,"Lord, he was angry.",2.8507957234978676
39446,3,3,Thomas,"Damn right, I was angry!",98.40618968009949
39447,3,3,Nellie,"Not you, the monster. He was about to kick your ass.",99.63401556015015
39448,3,3,Thomas,"Aah, shut your mouth, woman!",99.36339855194092
39449,3,3,Stan,"Uh, could you just tell Chef we were here?",0.08192577515728772
39450,3,3,Thomas,"Sure. That crazy old monster  Now, then the fourth time I saw the...",2.8928691521286964
39451,3,3,Stan,"Cartman, what the hell are you doing?!",98.70392680168152
39452,3,3,Cartman,That asshole eye doctor screwed up my laser surgery; I have to wear these bandages for three days!,99.68433380126953
39453,3,3,Stan,"Damn, your eyes must really suck, Cartman.",99.0746259689331
39454,3,3,Cartman,"Oh, thanks for the news flash, Tom Brokaw! What happened with Chef? Did you tell him she's a succubus?",5.182206630706787
39455,3,3,Stan,"Well, we couldn't even talk to him. She's so evil. She has him totally kept away from us.",96.55423760414124
39456,3,3,Liane,"Eric, you have a little visitor. Is that all right? ",0.10637518716976047
39457,3,3,Cartman,Okay. ,0.2047903835773468
39458,3,3,Veronica,"Hello, boys. I heard Eric had laser surgery, so I made him a pie.",0.10032367426902056
39459,3,3,Cartman,Aaah! It's the succubus! ,97.0110535621643
39460,3,3,Veronica,H?,0.9366927668452263
39461,3,3,Stan,"We know what you are, lady!",0.15761363320052624
39462,3,3,Kyle,Yeah! You're a blood-thirsty succubus!,99.34552311897278
39463,3,3,Veronica,A what?,0.8590771816670895
39464,3,3,Stan,A demon from Hell sent to suck the life out of men!,99.29261207580566
39465,3,3,Veronica,"Boys, you know how silly that sounds, don't you?",1.6458585858345032
39466,3,3,Kyle,"Well, you are taking Chef from us. ",0.12537975562736392
39467,3,3,Veronica,"Boys, come here. I want to explain this to you. I know Chef is your friend, but Chef is a grown man. He has needs you boys can't fulfill. He wants a life with me because I make him happy. Do you understand?",0.10001661721616983
39468,3,3,Stan,I guess.,0.34743372816592455
39469,3,3,Veronica,"Good. Oh and boys. Just one more thing. I'm going to marry Chef tomorrow,  And there's not a God-damned thing you can do about it!  Toodle-oo! ",37.11719214916229
39470,3,3,Stan,Jesus dude! ,2.4657240137457848
39471,3,3,Cartman,What? What happened?,0.14229570515453815
39472,3,3,Thomas,"Could I have your attention please?  Tomorrow, my son is gonna get married to a beautiful lady.  I'm very happy for them both.  Ooh there I go! I told myself I wasn't gonna cry, now.",0.08614910184405744
39473,3,3,Chef,"It's okay, pop.",0.19304649904370308
39474,3,3,Nellie,"Thomas, you're gonna get me going now. ",0.08731971029192209
39475,3,3,Thomas,"Oh, I remember when Chef was just a three-year-old little man. He came running up to me with a big smile and his little chef's hat on, and he said, ""Poppa, poppa!"" I said ""What do you need, Chef, my boy?"", and he said, ""...I need about tree-fitty.""",0.1404910464771092
39476,3,3,Nellie,...Tree-fitty.,0.6327057257294655
39477,3,3,Thomas,"Well, it was about that time I got suspicious. I said, ""Chef, why do you need tree-fitty?"" He said, ""My imaginary friend Goo-Goo the dinosaur wants it."" I went to my son's room, and sure enough, there was the Loch Ness monster!",0.1829417422413826
39478,3,3,Nellie,"Oh, it was scary!",0.3073849715292454
39479,3,3,Thomas,"I said, ""Dammit monster! You stop bugging my children now! We work for our money in this house and we don't give money away!""",99.01012182235718
39480,3,3,Stan,"Excuse me!  We're sorry to interrupt, but we've got bad news. ",0.09870242793112993
39481,3,3,Kyle,This is not a woman! It is a succubus!,97.97130823135376
39482,3,3,Chef,What?!,3.437535837292671
39483,3,3,Stan,Yeah! She's evil and wants to suck Chef's life out of him,99.21839833259583
39484,3,3,Veronica,Children! That hurts my feelings.,0.15807594172656536
39485,3,3,Kyle,"Oh, you can pretend all you want! You're not fooling anybody!",1.7779041081666946
39486,3,3,Chef,"All right guys! That's enough! I have had it with you! This is the happiest time of my life, and you can't be happy for me!",0.08329850970767438
39487,3,3,Stan,"Chef, but-",0.16782808816060424
39488,3,3,Chef,"No buts, Stan!  I love this woman, and I am marrying her! Now you can either accept that, or get out of my life! Now if you'll excuse us, we're having a party. ",0.14042638940736651
39489,3,3,Thomas,"So I chased the monster down the street, you see...",0.45446702279150486
39490,3,3,Kyle,I guess there's nothing we can do. Chef likes her more than us.,0.3328433260321617
39491,3,3,Stan,No! I'm not willing to give up! Chef wouldn't give up on us!,0.10654182406142354
39492,3,3,Stan,"Oh man! There's tons of stuff on succubuses, but nothing on how to stop them.",0.3858701325953007
39493,3,3,Cartman,"You guys, it's six in the morning, I have to get some sleep.",0.07927808328531682
39494,3,3,Stan,Dude! Chef's wedding is in three hours. We've got that much time to find out how to destroy a Succubus.,94.60480213165283
39495,3,3,Cartman,"You know what?! Screw Chef! There, I said it! Screw him! Let him marry a succubus! I wanna go to sleep. ",99.49764013290405
39496,3,3,Kyle,"Here! Here! Look at this. It says ""The succubus enchants its victim with an eerie melody. This is the Succubi power. Only playing this melody backwards can vanquish the succubus power.""",0.759125268086791
39497,3,3,Stan,What the hell does that mean?,98.56873154640198
39498,3,3,Kyle,I don't know.,0.34542130306363106
39499,3,3,Kenny,"(Hey, you guys! You guys, I think I know precisely what it's saying. It says that we've gotta go and find a pile of records and get the one that has the entire lyrics, and then we gotta get into learning to rearrange them.)",0.09118901798501611
39500,3,3,Stan,Right.,0.6691411603242159
39501,3,3,Kenny,"(And then we gotta go down and get a piece of paper and write down each one of the words we sang on the tape deck. And then, sing it back again!)",0.07853156421333551
39502,3,3,Stan,Yeah?,0.2508533885702491
39503,3,3,Kenny,(That's what that means!),0.13264315202832222
39504,3,3,Stan,Oh-hoho!,0.1230573165230453
39505,3,3,Kyle,Hey yeah! What's that song she always sings? There's got to be a morning after.,0.08800664218142629
39506,3,3,Cartman,If we can hold on to the night.We've got to find our way together...,0.08360528736375272
39507,3,3,Stan,That's it! We gotta learn that song backwards.,0.09884688770398498
39508,3,3,Kyle,In three hours.,0.27009486220777035
39509,3,3,Kyle,Ah man! I can't keep my eyes open. ,0.18155669094994664
39510,3,3,Stan,"We can't fall asleep. We gotta nail that song.  You got the tape recorder, Cartman? Cartman?? ",0.08221715688705444
39511,3,3,Kyle,He's asleep. Wake up fatass!,99.47405457496643
39512,3,3,Cartman,What what what?,1.723168045282364
39513,3,3,Stan,God-damnit! You can't fall asleep.,99.42345023155212
39514,3,3,Cartman,"I wasn't sleeping, I was just thinking really hard!",0.0879725266713649
39515,3,3,Thomas,"...And then these aliens had me up on their ship, right? They was probing me and all that.",0.12519480660557747
39516,3,3,Nellie,We had taco salad that night.,0.105572200845927
39517,3,3,Thomas,"Don't matter what we had for dinner woman! Now this alien had a big head and big black eyes, and it was all bent over me. I said, ""What do you want from me, alien?!"" and do you know what he said?",1.1528996750712395
39518,3,3,Nellie,Tree-fitty.,0.8595450781285763
39519,3,3,Thomas,"Uh. Let me tell the damn story now! He said, ""tree-fitty."" And so I realized I that it wasn't no alien, it was that God-damned Loch Ness monster again, trying to trick me into giving him tree-fitty by dressing up like an alien. Don't that just beat all?!",97.74832725524902
39520,3,3,Nellie,I had just given him tree-fitty the week before.,0.10961509542539716
39521,3,3,Thomas,What?! You gave that monster another damn tree-fitty?!,99.72817897796631
39522,3,3,Nellie,He tricked me.,0.49151680432260036
39523,3,3,Thomas,Well no wonder the damn monster keeps coming back to our house! You keep giving it tree-fitty!,98.788583278656
39524,3,3,Stan,There she is! ,0.4175002221018076
39525,3,3,Stan,Bitch. Bitch.,99.72372055053711
39526,3,3,Kyle,Bitch.,99.71747398376465
39527,3,3,Stan,Bitch.,99.71747398376465
39528,3,3,Kyle,Dirty bitch.,99.72695708274841
39529,3,3,Stan,All right. Kyle and I are gonna take our positions up front.,0.08023676346056163
39530,3,3,Cartman,Okay. ,0.2047903835773468
39531,3,3,Priest Maxi,"Do you, Chef, take this woman as your lawful-wedded wife, to have and to-",0.11073464993387461
39532,3,3,Chef,Iii do!,0.6881176959723234
39533,3,3,Nellie,"Aaah, my baby's getting married!",0.10289085330441594
39534,3,3,Priest Maxi,"And do you, Veronica, take Chef to be your daddy?",0.18241936340928078
39535,3,3,Veronica,I do!,0.13652724446728826
39536,3,3,Priest Maxi,And now a special sharing of vows through song.,0.07370105013251305
39537,3,3,Stan,Here it goes.,0.23832563310861588
39538,3,3,Veronica,There's got to be a morning after. ,0.08115862729027867
39539,3,3,Stan,"Now, Cartman! ",0.10271691717207432
39540,3,3,Kyle,"Now, Cartman!! ",0.10685673914849758
39541,3,3,Chef,Children! You are screwing up my wedding! ,99.0085244178772
39542,3,3,Veronica,I'll take care of them! ,0.5029628053307533
39543,3,3,Kyle,Cartman!! Wake up you fat piece of crap!! ,99.7314989566803
39544,3,3,Cartman,Ow! ,0.1718893530778587
39545,3,3,"Stan, Kyle",Light the for looking on keep let'ssunshine...,0.07943878299556673
39546,3,3,Veronica,Aaargh!,0.5818274337798357
39547,3,3,"Stan, Kyle",The find to chance a have wenight-,0.08808114216662943
39548,3,3,Veronica,Noooo! ,0.3254073206335306
39549,3,3,Chef,What the-?!,97.9177176952362
39550,3,3,"Stan, Kyle",-the to on- ,0.2142184879630804
39551,3,3,Cartman,Oh no! The tape jammed! ,0.08417724166065454
39552,3,3,Man,Oh my God!,0.6023678462952375
39553,3,3,Women,Oh my God!,0.6023678462952375
39554,3,3,Chef,What the-?! ,97.52138257026672
39555,3,3,Thomas,She's a goddam Succubus!,99.72755312919617
39556,3,3,Nellie,Succubus trying to take my baby! ,99.64931607246399
39557,3,3,Stan,Come on Cartman!,0.09096525027416646
39558,3,3,Cartman,I can't see anything!,0.30030349735170603
39559,3,3,Kenny,(Wait...) ,0.14255944406613708
39560,3,3,Stan,Oh my God! She killed Kenny!,14.016065001487732
39561,3,3,Kyle,You bastard!,99.7319757938385
39562,3,3,Nellie,You damn monster! Get away from my baby!,99.56888556480408
39563,3,3,Thomas,"Hold on, now, I'll see if I have tree-fitty!",0.2194905187934637
39564,3,3,Nellie,Oh my-,0.21241542417556047
39565,3,3,Cartman,Got it! ,0.3480813233181834
39566,3,3,"Stan, Kyle",-the to on hold can we if after  morning a be to got There's  Warm and safe that's... ,0.07650815532542765
39567,3,3,Mr. Garrison,"Hoh, wow! You don't see that every day!",0.10737169068306684
39568,3,3,Stan,"We're sorry Chef, we had to do it!",0.08593073580414057
39569,3,3,Chef,"No I'm, I'm glad you did, children. Now that she's gone, I can't really figure out what I ever saw in her.",0.7938911207020283
39570,3,3,Mr. Garrison,Poontang's poontang.,0.16212620539590716
39571,3,3,Chef,"Come on, children. Let's go get some ice cream.",0.10179542005062103
39572,3,3,"Stan, Kyle",Hooray! ,0.1202394487336278
39573,3,3,Cartman,What? What happened you guys? Is Kenny okay?,0.07874029688537121
39574,3,3,Chef,"Hello there, children!",0.09426873875781894
39575,3,3,"Stan, Kyle","Hey, Chef!",0.08490158361382782
39576,3,3,Chef,How would you like some fish sticks and tater tots?,0.30208046082407236
39577,3,3,Stan,We'd love them!,0.13431060360744596
39578,3,3,Kyle,It's great to have you back Chef!,0.07468750700354576
39579,3,3,Chef,"Yeah, well, I learned a very important lesson this week: Sometimes you fall in love and you think it feels that way forever.You change your life and didn't know your friends cause you think it can't get any better.But then love goes away; no matter what, it doesn't stay as strong.And then you're left with nothing, cause your tinking with your dong.&lt;p&gt;So watch out for that love bug! It can destroy like a typhoon wind!Just play it cool and don't be a fool...",0.6571460980921984
39580,3,3,Mr. Garrison,And never let poontang come between you and your friend.,0.0859855383168906
39581,3,3,Chef,"Daaamn right, Garrison! ",98.42998385429382
39582,3,3,Dr. Lott,"Oh, hello, piggy. How are your eyes doing?",4.4079650193452835
39583,3,3,Cartman,"After today they're gonna be fine, and I'll never have to see you ever again!",0.20506305154412985
39584,3,3,Dr. Lott,"I don't think that's possible, piggy, not with your eyes.",1.5244168229401112
39585,3,3,Cartman,"No, not with my eyes. With these!  Ha ha ha ha ha ha!",0.7571638561785221
39586,3,3,Dr. Lott,Was he an organ donor?,0.10247095488011837
39587,3,3,Cartman,Eh-sure.,0.15293515753000975
39588,3,3,Dr. Lott,"All right, then let's get to work.  Say, you don't have three dollars and fifty cents on you, do you?",0.14005035627633333
39589,3,4,Voice,"This is shop class.  My name is Mr. Adler. For the next week, rather than your normal schoolwork, you'll be learning how to make things. Now, does anybody know WHY you're in shop class?  Yes?",0.09299417142756283
39590,3,4,Stan,"Because we had to choose between this and home ec, and we didn't wanna be sissies?",0.9134075604379177
39591,3,4,Mr. Adler,"Wrong! You are here because you are America's future!  You may someday be doctors, or lawyers, or scientists. Most of you, however, will be pping gas, or cutting sheet metal, and that's why we have...  shop class.",0.2529975026845932
39592,3,4,Cartman,Ooooohh.,0.3011105116456747
39593,3,4,Mr. Adler,"Now, let me make one thing crystal clear: I don't like kids that screw around! You screw around in shop class, you can lose a hand or an eye. I have a-  I have... , I have a...",96.6374158859253
39594,3,4,Kyle,Mr. Adler?,0.11592734372243285
39595,3,4,Mr. Adler,"H? Oh, , I was just saying that I want to know who is the biggest troublemaker in your class?",0.1523148617707193
39596,3,4,Stan,Tweek is!,0.12255383189767599
39597,3,4,Tweek,"Arrh! No, I'm not!",0.33035525120794773
39598,3,4,Kyle,"Yeah, you are! You always get in trouble",0.2109707798808813
39599,3,4,Tweek,Arrrrh!,0.26563191786408424
39600,3,4,Cartman,"Oh, hello, excuse me, but Craig is the biggest troublemaker in our class.",0.20559809636324644
39601,3,4,Mr. Adler,"That true, Craig? You a troublemaker?",0.2752122702077031
39602,3,4,Craig,No.,0.3170712385326624
39603,3,4,Mr. Adler,"Well, you'd better not be, because in shop class we-  Hey! Did you just flip me off?!",2.921244315803051
39604,3,4,Craig,No.,0.3170712385326624
39605,3,4,Mr. Adler,"Yes, you did!",0.42355069890618324
39606,3,4,Cartman,Told ya!,2.110384590923786
39607,3,4,Kyle,"Dude, shop class sucks. Maybe we should have taken home ec.",94.97095942497253
39608,3,4,Stan,"Now way, dude. Home ec is for girls.",0.15869123162701726
39609,3,4,Voice,"Welcome to home ec.  For the next week, you will be learning how to bake, sew, clean, and make things that are lacy and pretty. ",0.09735808707773685
39610,3,4,Kenny,(Woohooo!) ,0.13653459027409554
39611,3,4,Wendy,"I requested to be in shop class, but they sent me here.",0.08993367664515972
39612,3,4,Woman,"That's right, Wendy. You see, some of you girls will go on to have interesting jobs and careers.  But all of you pretty ones... won't have to worry about that, because you can marry a nice man. And that's why we have... home ec.",0.10466319508850574
39613,3,4,Kenny,(Woohooo!) ,0.13653459027409554
39614,3,4,Cartman,I wonder why Kenny didn't wanna take shop class? ,0.0971904315520078
39615,3,4,Stan,I don't know. He's such a wuss.,97.12079763412476
39616,3,4,Mr. Adler,Hey! Don't screw around! You screw around too much!,99.6275782585144
39617,3,4,Cartman,"You know, you guys are totally wrong about Tweek. Craig is way worse than he is. ",1.2106109410524368
39618,3,4,Stan,No he's not dude. Craig is a wuss.,97.53863215446472
39619,3,4,Cartman,"Dude, if Craig and Tweek got in a fight, Craig would kick Tweek's ass.",99.2671251296997
39620,3,4,Kyle,Do you wanna bet?,0.1984434900805354
39621,3,4,Cartman,"Yeah, I'll bet.",0.29442934319376945
39622,3,4,Stan,How much?,0.3318463684991002
39623,3,4,Cartman,Five bucks.,0.2784533193334937
39624,3,4,Stan,You're on!,0.34541932400316
39625,3,4,Tweek,Arrh!  ,0.325006409548223
39626,3,4,Stan,Hey Tweek.,0.13520438224077225
39627,3,4,Tweek,Gaarhrhrh!,0.21916180849075317
39628,3,4,Stan,Dude. Craig chooses you. He wants to fight.,0.3574574366211891
39629,3,4,Tweek,He does?,0.39447867311537266
39630,3,4,Stan,"Yeah. He's all pissed off at you. So, will you fight?",6.456776708364487
39631,3,4,Tweek,Why?,0.4199798218905926
39632,3,4,Kyle,"Dude, because! You have to stand up for yourself! So will you fight him? ",95.66845297813416
39633,3,4,Tweek,Rrrrh! He doesn't look like he wants to fight me.,1.7538044601678848
39634,3,4,Cartman,"Craig, could I talk to you real quick?  Er, just a second, please, Craig. Craig, I'm not normally one to get involved in this kind of thing but, well, I was just standing over by Tweek, and, he called you a big poop-eater.",0.6388121284544468
39635,3,4,Craig,He did?,0.4574096295982599
39636,3,4,Cartman,"Yeah. He said you eat poop, and that it makes your breath smell like poop, and that, eh, well, you like it.",2.063393034040928
39637,3,4,Craig,Why would he say that?,0.8102685213088989
39638,3,4,Cartman,"I don't Craig, I don't know. But now he's over there telling everybody that you're a poop-eater and he chooses you.",1.7277207225561142
39639,3,4,Craig,"Well, I've gotta go over there and-",0.13352399691939354
39640,3,4,Cartman,"No, no! Craig, you you can't fight him here; Mr. Adler would just break it up. Tell you what: I'll go tell him you accept his challenge, and set it up for after school today.",0.2644579391926527
39641,3,4,Craig,Okay. ,0.2047903835773468
39642,3,4,Kyle,There. Did you see? He just flipped you off.,1.2825548648834229
39643,3,4,Tweek,Rrrr! What a jerk!,99.72965121269226
39644,3,4,Stan,"He's really got it out for you, dude.",0.6590486504137516
39645,3,4,Tweek,Why?! What did I do?!,96.11957669258118
39646,3,4,Kyle,"So, do you agree to fight him after school?",1.8822448328137398
39647,3,4,Tweek,I guess so.,0.1703105168417096
39648,3,4,Stan,Super. See you there. ,0.2496493747457862
39649,3,4,Fiancée,"Catch me, Richard.  I'm so in love with you, Richard.  I made you some cookies, Richard.  Merry Christmas, Richard.  Oh, Richard. Say you'll hold me forever.  Aaaaaaa!  Richard!",0.08879994275048375
39650,3,4,Mr. Adler,Aaaarr! Uh.  Oh why? Why? ,0.19514739979058504
39651,3,4,Stan,Mr. Adler! Mr. Ad-ler!,0.11574747040867805
39652,3,4,Mr. Adler,H H? Stop screwing around!,99.68259334564209
39653,3,4,Stan,The bell rang. Can we go?,0.09362851269543171
39654,3,4,Mr. Adler,"Well, , well, sure. Uh, class dismissed.",0.08308495162054896
39655,3,4,Stan,"Come on, you guys. ",0.22045443765819073
39656,3,4,Stan,"This is gonna be so sweet, dude.",0.1041379407979548
39657,3,4,Cartman,You guys are so wrong about Tweek. He's gonna get his ass kicked.,99.34152364730835
39658,3,4,Kyle,We'll see!,0.10973351309075952
39659,3,4,Cartman,Why don't we just raise our bet to ten dollars?!,0.09755335631780326
39660,3,4,Stan,"You're on, fatass! ",99.67290163040161
39661,3,4,Cartman,"Well, well, well, look who's here! Our little home economics friend, Kenny!",0.10622239205986261
39662,3,4,Kenny,"(Hey guys, what's going on with you?)",0.0861684326082468
39663,3,4,Stan,"How come you wanna take home ec., Kenny?",0.0776828732341528
39664,3,4,Kyle,"Yeah. That's not cool, dude. ",0.47684963792562485
39665,3,4,Bebe,"Bye, Kenny. See you tomorrow.",0.08485087309964001
39666,3,4,Jordan,"Bye, Kenny.",0.08532932261005044
39667,3,4,Kenny,"(Bye, ladies.) ",0.0865187554154545
39668,3,4,Clyde,"Hey, what's going on?",0.10566712589934468
39669,3,4,Kyle,Tweek and Craig are gonna fight.,0.12418163241818547
39670,3,4,Clyde,"Really? Cool.  It's funny, 'cause Tweek and Craig both went home about fifteen minutes ago.",0.08861349779181182
39671,3,4,Kyle,What?,0.801406241953373
39672,3,4,Token,"Yeah, they left.",0.1884803525172174
39673,3,4,Stan,"Aw, hell!",98.40980172157288
39674,3,4,Cartman,Those sons of bitches!,99.73915815353394
39675,3,4,Clyde,I guess they don't wanna fight.,0.8886738680303097
39676,3,4,Kyle,"Aw, they wanna fight! They just don't know it yet! ",0.6073462311178446
